week_end,pruid,prename,prfname,vaccine_group,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,delta_week_freq,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported
2021-11-06,59,British Columbia,Colombie-Britannique,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax,65698,32243,31162,2293,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),4533,2341,2192,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Total,Total,70231,34584,33354,2293,0,0,0,12,1355,1884,2293,0,0,0
2021-11-06,60,Yukon,Yukon,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-06,60,Yukon,Yukon,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax,74636,33553,31768,9315,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),7292,3639,3621,32,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,81928,37192,35389,9347,0,0,0,12,3506,3649,9347,0,0,0
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-06,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,43357,22267,20545,545,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),6811,3600,3211,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Total,Total,50168,25867,23756,545,0,0,0,12,3097,2907,545,0,0,0
2021-11-06,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-06,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax,14439822,4609534,6528802,313709,193,0,2987584,,,,,,,
2021-11-13,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,1,Canada,Canada,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,2799540,1700431,401544,123,0,0,697442,,,,,,,
2021-11-13,1,Canada,Canada,Other vaccines,Janssen Jcovden,135,134,1,0,0,0,0,,,,,,,
2021-11-13,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),41966248,16769424,14762894,714222,2901,0,9716807,,,,,,,
2021-11-13,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,1,Canada,Canada,Total,Total,59207983,23080606,21694173,1028070,3094,0,13402040,,,,,,,
2021-11-13,1,Canada,Canada,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,1,Canada,Canada,Unknown,Unknown,2238,1083,932,16,0,0,207,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax,280339,96738,180042,3559,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,28002,27449,552,1,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),576746,323151,247266,6329,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,Total,885087,447338,427860,9889,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax,65488,29303,34962,1223,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,5953,5311,642,0,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),195727,99521,93706,2500,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Total,Total,267168,134135,129310,3723,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax,451447,152186,295491,3770,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,59903,59041,862,0,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1083556,602870,476773,3913,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Total,Total,1595230,814250,773297,7683,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,12,Nova Scotia,Nouvelle-Écosse,Unknown,Unknown,324,153,171,0,0,0,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax,335133,124756,202997,7380,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,50916,44339,6577,0,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Other vaccines,Janssen Jcovden,22,22,0,0,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),905227,475522,398524,31181,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Total,Total,1293004,645569,608858,38577,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Unknown,Not reported,0,0,0,0,,,0,,,,,,,
2021-11-13,13,New Brunswick,Nouveau-Brunswick,Unknown,Unknown,1706,930,760,16,,,0,,,,,,,
2021-11-13,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax,2987584,,,,,,2987584,,,,,,,
2021-11-13,24,Quebec,Québec,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,24,Quebec,Québec,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,697442,,,,,,697442,,,,,,,
2021-11-13,24,Quebec,Québec,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),9716807,,,,,,9716807,,,,,,,
2021-11-13,24,Quebec,Québec,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,24,Quebec,Québec,Total,Total,13402040,,,,,,13402040,,,,,,,
2021-11-13,24,Quebec,Québec,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,24,Quebec,Québec,Unknown,Unknown,207,,,,,,207,,,,,,,
2021-11-13,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax,5713465,2068188,3569312,75965,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,1088377,864797,223577,3,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),15935998,8495850,7235693,204455,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Total,Total,22737840,11428835,11028582,280423,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,35,Ontario,Ontario,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax,569870,375475,188053,6339,3,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,86075,82968,3106,1,0,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1441767,799634,606576,35548,9,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Total,Total,2097712,1258077,797735,41888,12,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,46,Manitoba,Manitoba,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax,386885,168193,202575,15927,190,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,91423,74520,16903,0,0,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1294477,633220,595939,62426,2892,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Total,Total,1772785,875933,815417,78353,3082,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,47,Saskatchewan,Saskatchewan,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Moderna Spikevax formulations,Moderna Spikevax,1305785,615242,653799,36744,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,303218,263772,39411,35,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Other vaccines,Janssen Jcovden,113,112,1,0,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),5060683,2389226,2388576,282881,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Total,Total,6669799,3268352,3081787,319660,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,48,Alberta,Alberta,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax,2157027,891101,1117808,148118,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,388231,278234,109914,83,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),5736526,2940799,2710770,84957,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Total,Total,8281785,4110134,3938493,233158,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,59,British Columbia,Colombie-Britannique,Unknown,Unknown,1,0,1,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax,67753,32348,31246,4159,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),4553,2354,2199,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Total,Total,72306,34702,33445,4159,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,60,Yukon,Yukon,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax,74636,33553,31768,9315,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),7292,3639,3621,32,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Total,Total,81928,37192,35389,9347,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax,44410,22451,20749,1210,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),6889,3638,3251,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Total,Total,51299,26089,24000,1210,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-13,62,Nunavut,Nunavut,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-20,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax,14569536,4619843,6556276,391447,201,0,3001769,,,,,,,
2021-11-20,1,Canada,Canada,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,1,Canada,Canada,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,2799834,1700572,401671,124,0,0,697467,,,,,,,
2021-11-20,1,Canada,Canada,Other vaccines,Janssen Jcovden,2500,2482,18,0,0,0,0,,,,,,,
2021-11-20,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),42347360,16814836,14863618,896861,2987,0,9769058,,,,,,,
2021-11-20,1,Canada,Canada,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,1,Canada,Canada,Total,Total,59726402,23141403,21824899,1288463,3188,0,13468449,,,,,,,
2021-11-20,1,Canada,Canada,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-20,1,Canada,Canada,Unknown,Unknown,7172,3670,3316,31,0,0,155,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax,283807,97509,182509,3789,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,28136,27530,605,1,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),581930,324279,250478,7173,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,Total,893873,449318,433592,10963,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-20,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax,65865,29320,35120,1425,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,5953,5311,642,0,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),197987,99767,94467,3753,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Total,Total,269805,134398,130229,5178,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
2021-11-20,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,Unknown,0,0,0,0,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax,459644,154805,300021,4818,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax formulations,Moderna Spikevax (ages 6 months-5 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,AstraZeneca Vaxzevria/COVISHIELD,59959,59077,882,0,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Other vaccines,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 12 years and older),1091913,604775,482241,4897,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty formulations,Pfizer-BioNTech Comirnaty (ages 5-11 years),0,0,0,0,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Total,Total,1616817,821396,785692,9729,0,0,0,,,,,,,
2021-11-20,12,Nova Scotia,Nouvelle-Écosse,Unknown,Not reported,0,0,0,0,0,0,0,,,,,,,
